"created_at","entity_type","objectLabel","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-10-30T20:52:04.571Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackzbs.top","2024-10-30T20:52:04.624Z","usps.com-trackzbs.top","Phishingarmy URL",""
"2024-10-30T20:52:05.211Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackznom.top","2024-10-30T20:52:05.434Z","usps.com-trackznom.top","Phishingarmy URL",""
"2024-10-30T20:52:05.211Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackzil.top","2024-10-30T20:52:05.302Z","usps.com-trackzil.top","Phishingarmy URL",""
"2024-10-30T20:52:06.925Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackzuf.top","2024-10-30T20:52:06.993Z","usps.com-trackzuf.top","Phishingarmy URL",""
"2024-10-30T20:52:07.501Z","Domain-Name","phishing","TLP:CLEAR","usps.info-trackingh.top","2024-10-30T20:52:07.524Z","usps.info-trackingh.top","Phishingarmy URL",""
"2024-10-30T20:52:07.515Z","Domain-Name","phishing","TLP:CLEAR","uvjcnvh.top","2024-10-30T20:52:07.530Z","uvjcnvh.top","Phishingarmy URL",""
"2024-10-30T20:52:07.814Z","Domain-Name","phishing","TLP:CLEAR","varchasarchitects.com","2024-10-30T20:52:08.013Z","varchasarchitects.com","Phishingarmy URL",""
"2024-10-30T20:52:08.503Z","Domain-Name","phishing","TLP:CLEAR","varelinty.com","2024-10-30T20:52:08.717Z","varelinty.com","Phishingarmy URL",""
"2024-10-30T20:52:08.842Z","Domain-Name","phishing","TLP:CLEAR","venom.mymidasbuy.com","2024-10-30T20:52:08.940Z","venom.mymidasbuy.com","Phishingarmy URL",""
"2024-10-30T20:52:08.843Z","Domain-Name","phishing","TLP:CLEAR","viettelpostle.top","2024-10-30T20:52:08.873Z","viettelpostle.top","Phishingarmy URL",""
"2024-10-30T20:52:10.679Z","Domain-Name","phishing","TLP:CLEAR","vitrineplataforma.shop","2024-10-30T20:52:10.732Z","vitrineplataforma.shop","Phishingarmy URL",""
"2024-10-30T20:52:10.974Z","Domain-Name","phishing","TLP:CLEAR","vkadastre.com","2024-10-30T20:52:11.157Z","vkadastre.com","Phishingarmy URL",""
"2024-10-30T20:52:11.314Z","Domain-Name","phishing","TLP:CLEAR","vladimirbelsky.com","2024-10-30T20:52:11.370Z","vladimirbelsky.com","Phishingarmy URL",""
"2024-10-30T20:52:11.916Z","Domain-Name","phishing","TLP:CLEAR","vokzalizhevsk.com","2024-10-30T20:52:11.932Z","vokzalizhevsk.com","Phishingarmy URL",""
"2024-10-30T20:52:11.926Z","Domain-Name","phishing","TLP:CLEAR","vokzalsochi.com","2024-10-30T20:52:11.971Z","vokzalsochi.com","Phishingarmy URL",""
"2024-10-30T20:52:12.609Z","Domain-Name","phishing","TLP:CLEAR","wdvmr.icu","2024-10-30T20:52:12.643Z","wdvmr.icu","Phishingarmy URL",""
"2024-10-30T20:52:14.236Z","Domain-Name","phishing","TLP:CLEAR","whsapts.top","2024-10-30T20:52:14.302Z","whsapts.top","Phishingarmy URL",""
"2024-10-30T20:52:14.236Z","Domain-Name","phishing","TLP:CLEAR","whtasapp-gp.com","2024-10-30T20:52:14.302Z","whtasapp-gp.com","Phishingarmy URL",""
"2024-10-30T20:52:14.931Z","Domain-Name","phishing","TLP:CLEAR","wlelectricinc.net","2024-10-30T20:52:15.000Z","wlelectricinc.net","Phishingarmy URL",""
"2024-10-30T20:52:15.833Z","Domain-Name","phishing","TLP:CLEAR","wtoskw.top","2024-10-30T20:52:15.883Z","wtoskw.top","Phishingarmy URL",""
"2024-10-30T20:52:15.834Z","Domain-Name","phishing","TLP:CLEAR","wqffggsdfdg.top","2024-10-30T20:52:15.959Z","wqffggsdfdg.top","Phishingarmy URL",""
"2024-10-30T20:52:15.870Z","Domain-Name","phishing","TLP:CLEAR","www.butynakedwolfe.com","2024-10-30T20:52:15.960Z","www.butynakedwolfe.com","Phishingarmy URL",""
"2024-10-30T20:52:18.732Z","Domain-Name","phishing","TLP:CLEAR","www.cnpenewyorknoticias.com","2024-10-30T20:52:18.776Z","www.cnpenewyorknoticias.com","Phishingarmy URL",""
"2024-10-30T20:52:18.734Z","Domain-Name","phishing","TLP:CLEAR","www.com-trackuycxv.top","2024-10-30T20:52:18.935Z","www.com-trackuycxv.top","Phishingarmy URL",""
"2024-10-30T20:52:18.734Z","Domain-Name","phishing","TLP:CLEAR","www.com-trackuycx.top","2024-10-30T20:52:18.830Z","www.com-trackuycx.top","Phishingarmy URL",""
"2024-10-30T20:52:19.533Z","Domain-Name","phishing","TLP:CLEAR","www.correosicr.cfd","2024-10-30T20:52:19.589Z","www.correosicr.cfd","Phishingarmy URL",""
"2024-10-30T20:52:19.936Z","Domain-Name","phishing","TLP:CLEAR","www.ing-es-appmovil.com","2024-10-30T20:52:20.201Z","www.ing-es-appmovil.com","Phishingarmy URL",""
"2024-10-30T20:52:19.976Z","Domain-Name","phishing","TLP:CLEAR","www.ing-app-usuarios.com","2024-10-30T20:52:20.328Z","www.ing-app-usuarios.com","Phishingarmy URL",""
"2024-10-30T20:52:22.384Z","Domain-Name","phishing","TLP:CLEAR","www.ing-es-usuarios.com","2024-10-30T20:52:22.435Z","www.ing-es-usuarios.com","Phishingarmy URL",""
"2024-10-30T20:52:22.441Z","Domain-Name","phishing","TLP:CLEAR","www.ing-movil-cliente.com","2024-10-30T20:52:22.492Z","www.ing-movil-cliente.com","Phishingarmy URL",""
"2024-10-30T20:52:22.444Z","Domain-Name","phishing","TLP:CLEAR","www.jhksow.top","2024-10-30T20:52:22.491Z","www.jhksow.top","Phishingarmy URL",""
"2024-10-30T20:52:23.950Z","Domain-Name","phishing","TLP:CLEAR","www.nakedwolfe.pl","2024-10-30T20:52:24.010Z","www.nakedwolfe.pl","Phishingarmy URL",""
"2024-10-30T20:52:23.950Z","Domain-Name","phishing","TLP:CLEAR","www.kdan.kp-altsx.my.id","2024-10-30T20:52:24.010Z","www.kdan.kp-altsx.my.id","Phishingarmy URL",""
"2024-10-30T20:52:24.028Z","Domain-Name","phishing","TLP:CLEAR","www.napthevnn.vn","2024-10-30T20:52:24.412Z","www.napthevnn.vn","Phishingarmy URL",""
"2024-10-30T20:52:26.914Z","Domain-Name","phishing","TLP:CLEAR","www.smbc-times.com","2024-10-30T20:52:26.967Z","www.smbc-times.com","Phishingarmy URL",""
"2024-10-30T20:52:26.925Z","Domain-Name","phishing","TLP:CLEAR","www.page-reports-manage.com","2024-10-30T20:52:26.967Z","www.page-reports-manage.com","Phishingarmy URL",""
"2024-10-30T20:52:26.925Z","Domain-Name","phishing","TLP:CLEAR","www.pancakeswap-v2.us","2024-10-30T20:52:26.965Z","www.pancakeswap-v2.us","Phishingarmy URL",""
"2024-10-30T20:52:27.965Z","Domain-Name","phishing","TLP:CLEAR","www.smdc-co.com","2024-10-30T20:52:28.065Z","www.smdc-co.com","Phishingarmy URL",""
"2024-10-30T20:52:28.216Z","Domain-Name","phishing","TLP:CLEAR","www.syncndefix.line.pm","2024-10-30T20:52:28.442Z","www.syncndefix.line.pm","Phishingarmy URL",""
"2024-10-30T20:52:28.641Z","Domain-Name","phishing","TLP:CLEAR","www.victoriafarw.com","2024-10-30T20:52:28.671Z","www.victoriafarw.com","Phishingarmy URL",""
"2024-10-30T20:52:28.676Z","Domain-Name","phishing","TLP:CLEAR","xdoskax.com","2024-10-30T20:52:28.725Z","xdoskax.com","Phishingarmy URL",""
"2024-10-30T20:52:30.781Z","Domain-Name","phishing","TLP:CLEAR","xfypower.com","2024-10-30T20:52:30.836Z","xfypower.com","Phishingarmy URL",""
"2024-10-30T20:52:31.403Z","Domain-Name","phishing","TLP:CLEAR","xngov.com","2024-10-30T20:52:31.453Z","xngov.com","Phishingarmy URL",""
"2024-10-30T20:52:31.403Z","Domain-Name","phishing","TLP:CLEAR","youkongv8.com","2024-10-30T20:52:31.453Z","youkongv8.com","Phishingarmy URL",""
"2024-10-30T20:52:31.955Z","Domain-Name","phishing","TLP:CLEAR","young-dress-crashing.on-fleek.app","2024-10-30T20:52:32.006Z","young-dress-crashing.on-fleek.app","Phishingarmy URL",""
"2024-10-30T20:52:32.525Z","Domain-Name","phishing","TLP:CLEAR","yrlmzncwtnnd.top","2024-10-30T20:52:32.644Z","yrlmzncwtnnd.top","Phishingarmy URL",""
"2024-10-30T20:52:32.538Z","Domain-Name","phishing","TLP:CLEAR","yuhappservice.sviluppo.host","2024-10-30T20:52:32.783Z","yuhappservice.sviluppo.host","Phishingarmy URL",""
"2024-10-30T20:52:33.885Z","Domain-Name","phishing","TLP:CLEAR","yuhkundenteam.sviluppo.host","2024-10-30T20:52:34.379Z","yuhkundenteam.sviluppo.host","Phishingarmy URL",""
"2024-10-30T20:52:34.944Z","Domain-Name","phishing","TLP:CLEAR","yurticikarsgo.top","2024-10-30T20:52:35.005Z","yurticikarsgo.top","Phishingarmy URL",""
"2024-10-30T20:52:34.944Z","Domain-Name","phishing","TLP:CLEAR","zcolorful.com","2024-10-30T20:52:35.007Z","zcolorful.com","Phishingarmy URL",""
"2024-10-30T20:52:34.956Z","Domain-Name","phishing","TLP:CLEAR","zhiznmarket.com","2024-10-30T20:52:35.114Z","zhiznmarket.com","Phishingarmy URL",""
"2024-10-30T22:08:25.072Z","Domain-Name","phishing,infostealer,powershell,dll file,webdav,strela,zip file,webdav server,javascript code","TLP:CLEAR","apitestlabs.com","2024-10-30T22:08:25.107Z","apitestlabs.com","","50"
"2024-10-30T22:08:25.092Z","Domain-Name","phishing,infostealer,powershell,dll file,webdav,strela,zip file,webdav server,javascript code","TLP:CLEAR","cloudslimit.com","2024-10-30T22:08:25.146Z","cloudslimit.com","","50"
"2024-10-30T22:08:26.052Z","Domain-Name","phishing,infostealer,powershell,dll file,webdav,strela,zip file,webdav server,javascript code","TLP:CLEAR","endpointexperiment.com","2024-10-30T22:08:26.202Z","endpointexperiment.com","","50"
"2024-10-30T22:08:26.052Z","Domain-Name","phishing,infostealer,powershell,dll file,webdav,strela,zip file,webdav server,javascript code","TLP:CLEAR","dailywebstats.com","2024-10-30T22:08:26.240Z","dailywebstats.com","","50"
"2024-10-30T22:08:26.332Z","Domain-Name","phishing,infostealer,powershell,dll file,webdav,strela,zip file,webdav server,javascript code","TLP:CLEAR","vaultdocker.com","2024-10-30T22:08:26.371Z","vaultdocker.com","","50"
"2024-10-30T22:23:16.386Z","Domain-Name","phishing,russia,backdoor,campaign,rdp,apt29,midnight blizzard,remote desktop,unc2452,cozy bear,hustlecon","TLP:CLEAR","swpartners.com.au","2024-10-30T22:23:16.413Z","swpartners.com.au","","50"
"2024-10-30T22:23:16.739Z","Domain-Name","phishing,russia,backdoor,campaign,rdp,apt29,midnight blizzard,remote desktop,unc2452,cozy bear,hustlecon","TLP:CLEAR","totalconstruction.com.au","2024-10-30T22:23:16.764Z","totalconstruction.com.au","","50"
"2024-10-30T22:23:16.760Z","Domain-Name","phishing,russia,backdoor,campaign,rdp,apt29,midnight blizzard,remote desktop,unc2452,cozy bear,hustlecon","TLP:CLEAR","sellar.co.uk","2024-10-30T22:23:16.784Z","sellar.co.uk","","50"
"2024-10-30T22:23:16.774Z","Domain-Name","phishing,russia,backdoor,campaign,rdp,apt29,midnight blizzard,remote desktop,unc2452,cozy bear,hustlecon","TLP:CLEAR","cewalton.com","2024-10-30T22:23:16.815Z","cewalton.com","","50"
"2024-10-30T22:23:16.860Z","Domain-Name","phishing,russia,backdoor,campaign,rdp,apt29,midnight blizzard,remote desktop,unc2452,cozy bear,hustlecon","TLP:CLEAR","townoflakelure.com","2024-10-30T22:23:16.891Z","townoflakelure.com","","50"
"2024-10-31T00:53:57.945Z","Domain-Name","","TLP:CLEAR","a0871308.xsph.ru","2024-10-31T00:53:58.134Z","a0871308.xsph.ru","Anyrun Malware Trends",""
"2024-10-31T00:53:58.033Z","Domain-Name","","TLP:CLEAR","underical.cc","2024-10-31T00:53:58.665Z","underical.cc","Anyrun Malware Trends",""
"2024-10-31T00:53:59.186Z","Domain-Name","","TLP:CLEAR","voiceai.aaronestebancoaching.com","2024-10-31T00:53:59.613Z","voiceai.aaronestebancoaching.com","Anyrun Malware Trends",""
"2024-10-31T00:53:59.201Z","Domain-Name","","TLP:CLEAR","cd21797.tw1.ru","2024-10-31T00:53:59.814Z","cd21797.tw1.ru","Anyrun Malware Trends",""
"2024-10-31T00:53:59.334Z","Domain-Name","","TLP:CLEAR","voice-ai.store","2024-10-31T00:53:59.983Z","voice-ai.store","Anyrun Malware Trends",""
"2024-10-31T00:54:00.729Z","Domain-Name","","TLP:CLEAR","012315cm.n9shteam1.top","2024-10-31T00:54:01.100Z","012315cm.n9shteam1.top","Anyrun Malware Trends",""
"2024-10-31T00:54:01.652Z","Domain-Name","","TLP:CLEAR","firsovak.beget.tech","2024-10-31T00:54:01.740Z","firsovak.beget.tech","Anyrun Malware Trends",""
"2024-10-31T00:54:02.066Z","Domain-Name","","TLP:CLEAR","29959593cm.whiteproducts.ru","2024-10-31T00:54:02.246Z","29959593cm.whiteproducts.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:02.893Z","Domain-Name","","TLP:CLEAR","2895743cm.whiteproducts.ru","2024-10-31T00:54:02.986Z","2895743cm.whiteproducts.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:02.932Z","Domain-Name","","TLP:CLEAR","ed.voice-ai.store","2024-10-31T00:54:02.986Z","ed.voice-ai.store","Anyrun Malware Trends",""
"2024-10-31T00:54:03.566Z","Domain-Name","","TLP:CLEAR","304588cm.nyashnyash.top","2024-10-31T00:54:03.763Z","304588cm.nyashnyash.top","Anyrun Malware Trends",""
"2024-10-31T00:54:04.656Z","Domain-Name","","TLP:CLEAR","cr78464.tw1.ru","2024-10-31T00:54:04.769Z","cr78464.tw1.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:04.656Z","Domain-Name","","TLP:CLEAR","1097252cm.whiteproducts.ru","2024-10-31T00:54:04.729Z","1097252cm.whiteproducts.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:05.374Z","Domain-Name","","TLP:CLEAR","345727892cm.whiteproducts.ru","2024-10-31T00:54:05.584Z","345727892cm.whiteproducts.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:05.467Z","Domain-Name","","TLP:CLEAR","32425226cm.whiteproducts.ru","2024-10-31T00:54:05.740Z","32425226cm.whiteproducts.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:05.467Z","Domain-Name","","TLP:CLEAR","2918221licm.whiteproducts.ru","2024-10-31T00:54:05.739Z","2918221licm.whiteproducts.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:06.716Z","Domain-Name","","TLP:CLEAR","12785373cm.whiteproducts.ru","2024-10-31T00:54:06.916Z","12785373cm.whiteproducts.ru","Anyrun Malware Trends",""
"2024-10-31T00:54:06.717Z","Domain-Name","","TLP:CLEAR","aaronestebancoaching.com","2024-10-31T00:54:06.970Z","aaronestebancoaching.com","Anyrun Malware Trends",""
"2024-10-31T00:54:27.873Z","Domain-Name","","TLP:CLEAR","mark-explain.gl.at.ply.gg","2024-10-31T00:54:27.964Z","mark-explain.gl.at.ply.gg","Anyrun Malware Trends",""
"2024-10-31T00:54:42.775Z","Domain-Name","","TLP:CLEAR","monke.re","2024-10-31T00:54:43.073Z","monke.re","Anyrun Malware Trends",""
"2024-10-31T00:54:43.060Z","Domain-Name","","TLP:CLEAR","loadapi1.com","2024-10-31T00:54:43.207Z","loadapi1.com","Anyrun Malware Trends",""
"2024-10-31T00:54:43.100Z","Domain-Name","","TLP:CLEAR","search-cht.net","2024-10-31T00:54:43.208Z","search-cht.net","Anyrun Malware Trends",""
"2024-10-31T00:54:44.865Z","Domain-Name","","TLP:CLEAR","gov.dreamproxy.xyz","2024-10-31T00:54:44.951Z","gov.dreamproxy.xyz","Anyrun Malware Trends",""
"2024-10-31T00:54:44.865Z","Domain-Name","","TLP:CLEAR","search-fst.com","2024-10-31T00:54:45.135Z","search-fst.com","Anyrun Malware Trends",""
"2024-10-31T00:54:44.865Z","Domain-Name","","TLP:CLEAR","pvp-rivals.com","2024-10-31T00:54:45.134Z","pvp-rivals.com","Anyrun Malware Trends",""
"2024-10-31T00:54:46.188Z","Domain-Name","","TLP:CLEAR","search-mnt.com","2024-10-31T00:54:46.490Z","search-mnt.com","Anyrun Malware Trends",""
"2024-10-31T00:54:46.189Z","Domain-Name","","TLP:CLEAR","search-blp.net","2024-10-31T00:54:46.549Z","search-blp.net","Anyrun Malware Trends",""
"2024-10-31T00:54:46.527Z","Domain-Name","","TLP:CLEAR","search-dl2.com","2024-10-31T00:54:46.747Z","search-dl2.com","Anyrun Malware Trends",""
"2024-10-31T00:54:48.416Z","Domain-Name","","TLP:CLEAR","dreamproxy.xyz","2024-10-31T00:54:48.625Z","dreamproxy.xyz","Anyrun Malware Trends",""
"2024-10-31T00:54:48.417Z","Domain-Name","","TLP:CLEAR","moixd.duckdns.org","2024-10-31T00:54:48.494Z","moixd.duckdns.org","Anyrun Malware Trends",""
"2024-10-31T00:54:48.417Z","Domain-Name","","TLP:CLEAR","hyperc2.xyz","2024-10-31T00:54:48.850Z","hyperc2.xyz","Anyrun Malware Trends",""
"2024-10-31T00:54:49.500Z","Domain-Name","","TLP:CLEAR","search-grd.com","2024-10-31T00:54:49.742Z","search-grd.com","Anyrun Malware Trends",""
"2024-10-31T00:54:49.513Z","Domain-Name","","TLP:CLEAR","search-dur.com","2024-10-31T00:54:49.842Z","search-dur.com","Anyrun Malware Trends",""
"2024-10-31T00:54:49.962Z","Domain-Name","","TLP:CLEAR","search-hrd.com","2024-10-31T00:54:50.005Z","search-hrd.com","Anyrun Malware Trends",""
"2024-10-31T00:54:51.005Z","Domain-Name","","TLP:CLEAR","search-st1.com","2024-10-31T00:54:51.123Z","search-st1.com","Anyrun Malware Trends",""
"2024-10-31T00:54:51.005Z","Domain-Name","","TLP:CLEAR","search-sug.com","2024-10-31T00:54:51.123Z","search-sug.com","Anyrun Malware Trends",""
"2024-10-31T00:54:51.124Z","Domain-Name","","TLP:CLEAR","mg-plant.com","2024-10-31T00:54:51.413Z","mg-plant.com","Anyrun Malware Trends",""
"2024-10-31T00:54:52.454Z","Domain-Name","","TLP:CLEAR","gayporn.accesscam.org","2024-10-31T00:54:52.643Z","gayporn.accesscam.org","Anyrun Malware Trends",""
"2024-10-31T00:54:52.772Z","Domain-Name","","TLP:CLEAR","185-150-24-67.cprapid.com","2024-10-31T00:54:52.842Z","185-150-24-67.cprapid.com","Anyrun Malware Trends",""
"2024-10-31T00:55:13.918Z","Domain-Name","","TLP:CLEAR","mail.biswapvoilet.com","2024-10-31T00:55:14.311Z","mail.biswapvoilet.com","Anyrun Malware Trends",""
"2024-10-31T00:55:15.096Z","Domain-Name","","TLP:CLEAR","salvation.banochotelgh.com","2024-10-31T00:55:15.185Z","salvation.banochotelgh.com","Anyrun Malware Trends",""
"2024-10-31T00:55:15.116Z","Domain-Name","","TLP:CLEAR","staging.artsavingsclub.co.za","2024-10-31T00:55:15.247Z","staging.artsavingsclub.co.za","Anyrun Malware Trends",""
"2024-10-31T00:55:16.016Z","Domain-Name","","TLP:CLEAR","webmail.biswapvoilet.com","2024-10-31T00:55:16.042Z","webmail.biswapvoilet.com","Anyrun Malware Trends",""
"2024-10-31T00:55:16.039Z","Domain-Name","","TLP:CLEAR","webdisk.biswapvoilet.com","2024-10-31T00:55:16.150Z","webdisk.biswapvoilet.com","Anyrun Malware Trends",""
"2024-10-31T00:55:37.313Z","Domain-Name","","TLP:CLEAR","eniloramesta.com","2024-10-31T00:55:37.703Z","eniloramesta.com","Anyrun Malware Trends",""
"2024-10-31T02:20:07.038Z","Domain-Name","phishing","TLP:CLEAR","0lx.2344223.xyz","2024-10-31T02:20:07.092Z","0lx.2344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:07.040Z","Domain-Name","phishing","TLP:CLEAR","0-lx.3344223.xyz","2024-10-31T02:20:07.115Z","0-lx.3344223.xyz","Phishingarmy URL",""
"2024-10-31T02:20:07.845Z","Domain-Name","phishing","TLP:CLEAR","0lx.8525325.xyz","2024-10-31T02:20:07.932Z","0lx.8525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:08.703Z","Domain-Name","phishing","TLP:CLEAR","account.probankpolski.com","2024-10-31T02:20:08.773Z","account.probankpolski.com","Phishingarmy URL",""
"2024-10-31T02:20:08.704Z","Domain-Name","phishing","TLP:CLEAR","2750allgra.online","2024-10-31T02:20:08.773Z","2750allgra.online","Phishingarmy URL",""
"2024-10-31T02:20:09.442Z","Domain-Name","phishing","TLP:CLEAR","allegr0lokalnie.1836457.xyz","2024-10-31T02:20:09.518Z","allegr0lokalnie.1836457.xyz","Phishingarmy URL",""
"2024-10-31T02:20:10.579Z","Domain-Name","phishing","TLP:CLEAR","allegrollokalnie.4836457.xyz","2024-10-31T02:20:10.661Z","allegrollokalnie.4836457.xyz","Phishingarmy URL",""
"2024-10-31T02:20:10.596Z","Domain-Name","phishing","TLP:CLEAR","allegrolokallnie.2836457.xyz","2024-10-31T02:20:10.682Z","allegrolokallnie.2836457.xyz","Phishingarmy URL",""
"2024-10-31T02:20:11.328Z","Domain-Name","phishing","TLP:CLEAR","allegrolokalnie-ogloszenie-8978.shop","2024-10-31T02:20:11.347Z","allegrolokalnie-ogloszenie-8978.shop","Phishingarmy URL",""
"2024-10-31T02:20:12.031Z","Domain-Name","phishing","TLP:CLEAR","allegrolokalnie.kategorie-promowane-984.shop","2024-10-31T02:20:12.114Z","allegrolokalnie.kategorie-promowane-984.shop","Phishingarmy URL",""
"2024-10-31T02:20:12.031Z","Domain-Name","phishing","TLP:CLEAR","allegrolokalnie.p24-9898510.shop","2024-10-31T02:20:12.113Z","allegrolokalnie.p24-9898510.shop","Phishingarmy URL",""
"2024-10-31T02:20:12.392Z","Domain-Name","phishing","TLP:CLEAR","allegrolokalnie.produktt9393059x.pl","2024-10-31T02:20:12.663Z","allegrolokalnie.produktt9393059x.pl","Phishingarmy URL",""
"2024-10-31T02:20:12.823Z","Domain-Name","phishing","TLP:CLEAR","allegrolokalniepl.oferta9872.online","2024-10-31T02:20:12.875Z","allegrolokalniepl.oferta9872.online","Phishingarmy URL",""
"2024-10-31T02:20:13.732Z","Domain-Name","phishing","TLP:CLEAR","altdentifyer.com","2024-10-31T02:20:13.820Z","altdentifyer.com","Phishingarmy URL",""
"2024-10-31T02:20:13.755Z","Domain-Name","phishing","TLP:CLEAR","booking.relusyguestnew.com","2024-10-31T02:20:13.821Z","booking.relusyguestnew.com","Phishingarmy URL",""
"2024-10-31T02:20:13.829Z","Domain-Name","phishing","TLP:CLEAR","bradesco.clienteprime.com.ua","2024-10-31T02:20:13.973Z","bradesco.clienteprime.com.ua","Phishingarmy URL",""
"2024-10-31T02:20:14.900Z","Domain-Name","phishing","TLP:CLEAR","bradesco.digital-ibf3prime.com","2024-10-31T02:20:15.139Z","bradesco.digital-ibf3prime.com","Phishingarmy URL",""
"2024-10-31T02:20:14.901Z","Domain-Name","phishing","TLP:CLEAR","bradesco.prime-sslbr3.com","2024-10-31T02:20:15.161Z","bradesco.prime-sslbr3.com","Phishingarmy URL",""
"2024-10-31T02:20:15.299Z","Domain-Name","phishing","TLP:CLEAR","chavesegura.site","2024-10-31T02:20:15.379Z","chavesegura.site","Phishingarmy URL",""
"2024-10-31T02:20:15.679Z","Domain-Name","phishing","TLP:CLEAR","cosspp.online","2024-10-31T02:20:15.842Z","cosspp.online","Phishingarmy URL",""
"2024-10-31T02:20:16.072Z","Domain-Name","phishing","TLP:CLEAR","cossspp.online","2024-10-31T02:20:16.130Z","cossspp.online","Phishingarmy URL",""
"2024-10-31T02:20:16.502Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-37523304.glas.cfolks.pl","2024-10-31T02:20:16.889Z","cyberfloks-pl-37523304.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-31T02:20:16.503Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-2cd64dc0.glas.cfolks.pl","2024-10-31T02:20:16.802Z","cyberfloks-pl-2cd64dc0.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-31T02:20:17.079Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-bccfb888.glas.cfolks.pl","2024-10-31T02:20:17.123Z","cyberfloks-pl-bccfb888.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-31T02:20:17.775Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-bfb8e538.glas.cfolks.pl","2024-10-31T02:20:17.795Z","cyberfloks-pl-bfb8e538.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-31T02:20:17.782Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-c1c00f61.glas.cfolks.pl","2024-10-31T02:20:17.847Z","cyberfloks-pl-c1c00f61.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-31T02:20:18.544Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-ced2e19f.glas.cfolks.pl","2024-10-31T02:20:18.598Z","cyberfloks-pl-ced2e19f.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-31T02:20:18.878Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-d4991299.glas.cfolks.pl","2024-10-31T02:20:19.039Z","cyberfloks-pl-d4991299.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-31T02:20:19.236Z","Domain-Name","phishing","TLP:CLEAR","d-pd.2525325.xyz","2024-10-31T02:20:19.256Z","d-pd.2525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:20.453Z","Domain-Name","phishing","TLP:CLEAR","ddpd.1525325.xyz","2024-10-31T02:20:20.518Z","ddpd.1525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:20.453Z","Domain-Name","phishing","TLP:CLEAR","ddpd.0836457.xyz","2024-10-31T02:20:20.517Z","ddpd.0836457.xyz","Phishingarmy URL",""
"2024-10-31T02:20:20.465Z","Domain-Name","phishing","TLP:CLEAR","desemblosoclickapp.top","2024-10-31T02:20:20.518Z","desemblosoclickapp.top","Phishingarmy URL",""
"2024-10-31T02:20:21.794Z","Domain-Name","phishing","TLP:CLEAR","dp-d.3525325.xyz","2024-10-31T02:20:22.022Z","dp-d.3525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:21.794Z","Domain-Name","phishing","TLP:CLEAR","dlvirtualart.com","2024-10-31T02:20:22.085Z","dlvirtualart.com","Phishingarmy URL",""
"2024-10-31T02:20:21.794Z","Domain-Name","phishing","TLP:CLEAR","dlsafemode.com","2024-10-31T02:20:21.991Z","dlsafemode.com","Phishingarmy URL",""
"2024-10-31T02:20:22.996Z","Domain-Name","phishing","TLP:CLEAR","dppd.4525325.xyz","2024-10-31T02:20:23.178Z","dppd.4525325.xyz","Phishingarmy URL",""
"2024-10-31T02:20:23.481Z","Domain-Name","phishing","TLP:CLEAR","es.ing-movil-usuario.com","2024-10-31T02:20:23.678Z","es.ing-movil-usuario.com","Phishingarmy URL",""
"2024-10-31T02:20:23.495Z","Domain-Name","phishing","TLP:CLEAR","faceit.live-elo.pro","2024-10-31T02:20:23.857Z","faceit.live-elo.pro","Phishingarmy URL",""
"2024-10-31T02:20:23.899Z","Domain-Name","phishing","TLP:CLEAR","go.platnopls.shop","2024-10-31T02:20:23.924Z","go.platnopls.shop","Phishingarmy URL",""
"2024-10-31T02:20:24.697Z","Domain-Name","phishing","TLP:CLEAR","ihpost.6344223.xyz","2024-10-31T02:20:24.759Z","ihpost.6344223.xyz","Phishingarmy URL",""
